"Abstimmungs_Datum","Nr_Politische_Ebene","Name_Politische_Ebene","Abstimmungs_Text","Nr_Resultat_Gebiet","Name_Resultat_Gebiet","Nr_Wahlkreis_StZH","Name_Wahlkreis_StZH","Stimmberechtigt","Ja","Nein","Stimmbeteiligung (%)","Ja (%)","Nein (%)","StaendeJa","StaendeNein"
"2024-03-03",2,"Kanton Zürich","B. Gegenvorschlag des Kantonsrates",3,"Stadt Zürich",5,"Kreis 6",19466.0,6296,5464,63.7,53.5,46.5,"",""
"2024-03-03",2,"Kanton Zürich","B. Gegenvorschlag des Kantonsrates",3,"Stadt Zürich",4,"Kreis 4+5",24617.0,5268,7323,53.7,41.8,58.2,"",""
"2024-03-03",2,"Kanton Zürich","B. Gegenvorschlag des Kantonsrates",3,"Stadt Zürich",3,"Kreis 3",27556.0,6453,7514,54.0,46.2,53.8,"",""
"2024-03-03",2,"Kanton Zürich","C. Stichfrage: Welche der beiden Vorlagen soll in Kraft treten, falls sowohl die kantonale ",3,"Stadt Zürich",4,"Kreis 4+5",24617.0,1909,9808,53.1,16.3,83.7,"",""
"2024-03-03",2,"Kanton Zürich","B. Gegenvorschlag des Kantonsrates",3,"Stadt Zürich","","",235019.0,64068,56209,54.5,53.3,46.7,"",""
"2024-03-03",2,"Kanton Zürich","A. Kantonale Volksinitiative zur Durchsetzung von Recht und Ordnung («Anti-Chaoten-Initiative»)",3,"Stadt Zürich",5,"Kreis 6",19466.0,3276,9059,64.7,26.6,73.4,"",""
"2024-03-03",2,"Kanton Zürich","B. Gegenvorschlag des Kantonsrates",2,"Kanton Zürich","","",933174.0,299435,169985,54.3,63.8,36.2,"",""
"2024-03-03",2,"Kanton Zürich","A. Kantonale Volksinitiative zur Durchsetzung von Recht und Ordnung («Anti-Chaoten-Initiative»)",2,"Kanton Zürich","","",933174.0,205360,297635,55.5,40.8,59.2,"",""
"2024-03-03",2,"Kanton Zürich","A. Kantonale Volksinitiative zur Durchsetzung von Recht und Ordnung («Anti-Chaoten-Initiative»)",3,"Stadt Zürich","","",235019.0,41134,86768,55.7,32.2,67.8,"",""
"2024-03-03",2,"Kanton Zürich","A. Kantonale Volksinitiative zur Durchsetzung von Recht und Ordnung («Anti-Chaoten-Initiative»)",3,"Stadt Zürich",2,"Kreis 1+2",23103.0,4389,8475,56.9,34.1,65.9,"",""
"2024-03-03",2,"Kanton Zürich","A. Kantonale Volksinitiative zur Durchsetzung von Recht und Ordnung («Anti-Chaoten-Initiative»)",3,"Stadt Zürich",3,"Kreis 3",27556.0,3848,11009,55.1,25.9,74.1,"",""
"2024-03-03",2,"Kanton Zürich","A. Kantonale Volksinitiative zur Durchsetzung von Recht und Ordnung («Anti-Chaoten-Initiative»)",3,"Stadt Zürich",4,"Kreis 4+5",24617.0,2878,10363,54.6,21.7,78.3,"",""
"2024-03-03",2,"Kanton Zürich","Änderung der Kantonsverfassung, Voraussetzungen für die Wahl an die obersten kantonalen Gerichte",3,"Stadt Zürich",10,"Kreis 12",15652.0,5061,786,41.0,86.6,13.4,"",""
"2024-03-03",2,"Kanton Zürich","A. Kantonale Volksinitiative zur Durchsetzung von Recht und Ordnung («Anti-Chaoten-Initiative»)",3,"Stadt Zürich",6,"Kreis 7+8",31501.0,6962,12902,64.3,35.0,65.0,"",""
"2024-03-03",2,"Kanton Zürich","A. Kantonale Volksinitiative zur Durchsetzung von Recht und Ordnung («Anti-Chaoten-Initiative»)",3,"Stadt Zürich",8,"Kreis 10",24317.0,4400,10224,61.5,30.1,69.9,"",""
"2024-03-03",2,"Kanton Zürich","A. Kantonale Volksinitiative zur Durchsetzung von Recht und Ordnung («Anti-Chaoten-Initiative»)",3,"Stadt Zürich",9,"Kreis 11",37170.0,6835,10883,48.9,38.6,61.4,"",""
"2024-03-03",2,"Kanton Zürich","A. Kantonale Volksinitiative zur Durchsetzung von Recht und Ordnung («Anti-Chaoten-Initiative»)",3,"Stadt Zürich",10,"Kreis 12",15652.0,2545,3738,42.2,40.5,59.5,"",""
"2024-03-03",2,"Kanton Zürich","A. Kantonale Volksinitiative zur Durchsetzung von Recht und Ordnung («Anti-Chaoten-Initiative»)",3,"Stadt Zürich",7,"Kreis 9",31637.0,6001,10115,52.2,37.2,62.8,"",""
"2023-09-03",3,"Stadt Zürich","D. Indirekter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Rahmenkredit von 130 Millionen Franken)",3,"Stadt Zürich",10,"Kreis 12",15731.0,1849,1204,20.1,60.6,39.4,"",""
"2023-09-03",3,"Stadt Zürich","Dritte Verbrennungslinie Kehrichtverwertungsanlage Hagenholz, Ausgaben von 367 Millionen Franken",3,"Stadt Zürich",4,"Kreis 4+5",24704.0,6195,451,27.1,93.2,6.8,"",""
"2023-09-03",3,"Stadt Zürich","Dritte Verbrennungslinie Kehrichtverwertungsanlage Hagenholz, Ausgaben von 367 Millionen Franken",3,"Stadt Zürich",3,"Kreis 3",27496.0,7084,544,28.0,92.9,7.1,"",""
"2023-09-03",3,"Stadt Zürich","Dritte Verbrennungslinie Kehrichtverwertungsanlage Hagenholz, Ausgaben von 367 Millionen Franken",3,"Stadt Zürich",2,"Kreis 1+2",23100.0,6233,693,30.4,90.0,10.0,"",""
"2023-09-03",3,"Stadt Zürich","Dritte Verbrennungslinie Kehrichtverwertungsanlage Hagenholz, Ausgaben von 367 Millionen Franken",3,"Stadt Zürich","","",234781.0,61583,6229,29.2,90.8,9.2,"",""
"2023-09-03",3,"Stadt Zürich","D. Indirekter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Rahmenkredit von 130 Millionen Franken)",3,"Stadt Zürich",3,"Kreis 3",27496.0,5228,2160,27.7,70.8,29.2,"",""
"2023-09-03",3,"Stadt Zürich","D. Indirekter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Rahmenkredit von 130 Millionen Franken)",3,"Stadt Zürich",7,"Kreis 9",31420.0,5162,3028,26.9,63.0,37.0,"",""
"2023-09-03",3,"Stadt Zürich","D. Indirekter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Rahmenkredit von 130 Millionen Franken)",3,"Stadt Zürich",9,"Kreis 11",37116.0,5421,3555,25.0,60.4,39.6,"",""
"2023-09-03",3,"Stadt Zürich","D. Indirekter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Rahmenkredit von 130 Millionen Franken)",3,"Stadt Zürich",8,"Kreis 10",24283.0,4989,2776,33.0,64.2,35.8,"",""
"2023-09-03",3,"Stadt Zürich","D. Indirekter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Rahmenkredit von 130 Millionen Franken)",3,"Stadt Zürich",6,"Kreis 7+8",31489.0,5746,4585,33.9,55.6,44.4,"",""
"2023-09-03",3,"Stadt Zürich","D. Indirekter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Rahmenkredit von 130 Millionen Franken)",3,"Stadt Zürich",5,"Kreis 6",19442.0,4363,2256,35.0,65.9,34.1,"",""
"2023-09-03",3,"Stadt Zürich","D. Indirekter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Rahmenkredit von 130 Millionen Franken)",3,"Stadt Zürich",4,"Kreis 4+5",24704.0,4878,1629,27.0,75.0,25.0,"",""
"2023-09-03",3,"Stadt Zürich","Dritte Verbrennungslinie Kehrichtverwertungsanlage Hagenholz, Ausgaben von 367 Millionen Franken",3,"Stadt Zürich",6,"Kreis 7+8",31489.0,9670,1021,34.3,90.4,9.6,"",""
"2023-09-03",3,"Stadt Zürich","Dritte Verbrennungslinie Kehrichtverwertungsanlage Hagenholz, Ausgaben von 367 Millionen Franken",3,"Stadt Zürich",5,"Kreis 6",19442.0,6309,503,35.3,92.6,7.4,"",""
"2023-09-03",3,"Stadt Zürich","Neubau und Erweiterung Schulanlage Triemli / In der Ey, Ausgaben von 151,5 Millionen Franken",3,"Stadt Zürich",3,"Kreis 3",27496.0,6382,1211,28.0,84.1,15.9,"",""
"2023-09-03",3,"Stadt Zürich","Dritte Verbrennungslinie Kehrichtverwertungsanlage Hagenholz, Ausgaben von 367 Millionen Franken",3,"Stadt Zürich",7,"Kreis 9",31420.0,7678,881,27.4,89.7,10.3,"",""
"2023-09-03",3,"Stadt Zürich","Dritte Verbrennungslinie Kehrichtverwertungsanlage Hagenholz, Ausgaben von 367 Millionen Franken",3,"Stadt Zürich",8,"Kreis 10",24283.0,7327,707,33.4,91.2,8.8,"",""
"2023-09-03",3,"Stadt Zürich","Dritte Verbrennungslinie Kehrichtverwertungsanlage Hagenholz, Ausgaben von 367 Millionen Franken",3,"Stadt Zürich",9,"Kreis 11",37116.0,8293,1006,25.2,89.2,10.8,"",""
"2023-09-03",3,"Stadt Zürich","Dritte Verbrennungslinie Kehrichtverwertungsanlage Hagenholz, Ausgaben von 367 Millionen Franken",3,"Stadt Zürich",10,"Kreis 12",15731.0,2794,423,20.6,86.9,13.1,"",""
"2023-09-03",3,"Stadt Zürich","Neubau und Erweiterung Schulanlage Triemli / In der Ey, Ausgaben von 151,5 Millionen Franken",3,"Stadt Zürich","","",234781.0,53418,13829,29.1,79.4,20.6,"",""
"2023-09-03",3,"Stadt Zürich","Neubau und Erweiterung Schulanlage Triemli / In der Ey, Ausgaben von 151,5 Millionen Franken",3,"Stadt Zürich",2,"Kreis 1+2",23100.0,5360,1515,30.3,78.0,22.0,"",""
"2023-09-03",3,"Stadt Zürich","Neubau und Erweiterung Schulanlage Triemli / In der Ey, Ausgaben von 151,5 Millionen Franken",3,"Stadt Zürich",4,"Kreis 4+5",24704.0,5568,1015,27.1,84.6,15.4,"",""
"2023-09-03",3,"Stadt Zürich","Neubau und Erweiterung Schulanlage Triemli / In der Ey, Ausgaben von 151,5 Millionen Franken",3,"Stadt Zürich",5,"Kreis 6",19442.0,5382,1371,35.3,79.7,20.3,"",""
"2023-09-03",3,"Stadt Zürich","Neubau und Erweiterung Schulanlage Triemli / In der Ey, Ausgaben von 151,5 Millionen Franken",3,"Stadt Zürich",6,"Kreis 7+8",31489.0,7884,2679,34.2,74.6,25.4,"",""
"2023-09-03",3,"Stadt Zürich","Neubau und Erweiterung Schulanlage Triemli / In der Ey, Ausgaben von 151,5 Millionen Franken",3,"Stadt Zürich",7,"Kreis 9",31420.0,6924,1609,27.4,81.1,18.9,"",""
"2023-09-03",3,"Stadt Zürich","Neubau und Erweiterung Schulanlage Triemli / In der Ey, Ausgaben von 151,5 Millionen Franken",3,"Stadt Zürich",8,"Kreis 10",24283.0,6371,1601,33.3,79.9,20.1,"",""
"2023-09-03",3,"Stadt Zürich","Neubau und Erweiterung Schulanlage Triemli / In der Ey, Ausgaben von 151,5 Millionen Franken",3,"Stadt Zürich",9,"Kreis 11",37116.0,7096,2106,25.2,77.1,22.9,"",""
"2023-09-03",3,"Stadt Zürich","Neubau und Erweiterung Schulanlage Triemli / In der Ey, Ausgaben von 151,5 Millionen Franken",3,"Stadt Zürich",10,"Kreis 12",15731.0,2451,722,20.5,77.2,22.8,"",""
"2023-09-03",3,"Stadt Zürich","D. Indirekter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Rahmenkredit von 130 Millionen Franken)",3,"Stadt Zürich","","",234781.0,41550,23904,28.7,63.5,36.5,"",""
"2023-09-03",3,"Stadt Zürich","D. Indirekter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Rahmenkredit von 130 Millionen Franken)",3,"Stadt Zürich",2,"Kreis 1+2",23100.0,3914,2711,29.7,59.1,40.9,"",""
"2023-09-03",3,"Stadt Zürich","C. Stichfrage: Welche der beiden Teilvorlagen soll in Kraft treten, falls sowohl die Volksinitiative «Stadtgrün» (A.) als auch der direkte Gegenvorschlag (B.) angenommen werden? (""Ja""= Vorlage A)",3,"Stadt Zürich",3,"Kreis 3",27496.0,1248,5738,27.4,17.9,82.1,"",""
"2023-09-03",3,"Stadt Zürich","C. Stichfrage: Welche der beiden Teilvorlagen soll in Kraft treten, falls sowohl die Volksinitiative «Stadtgrün» (A.) als auch der direkte Gegenvorschlag (B.) angenommen werden? (""Ja""= Vorlage A)",3,"Stadt Zürich",10,"Kreis 12",15731.0,529,2183,19.8,19.5,80.5,"",""
"2023-09-03",3,"Stadt Zürich","B. Direkter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich",5,"Kreis 6",19442.0,4761,1917,35.0,71.3,28.7,"",""
"2023-09-03",3,"Stadt Zürich","C. Stichfrage: Welche der beiden Teilvorlagen soll in Kraft treten, falls sowohl die Volksinitiative «Stadtgrün» (A.) als auch der direkte Gegenvorschlag (B.) angenommen werden? (""Ja""= Vorlage A)",3,"Stadt Zürich",9,"Kreis 11",37116.0,1383,6663,24.4,17.2,82.8,"",""
"2023-09-03",3,"Stadt Zürich","A. Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich",2,"Kreis 1+2",23100.0,1366,5432,30.1,20.1,79.9,"",""
"2023-09-03",3,"Stadt Zürich","A. Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich",3,"Kreis 3",27496.0,1781,5699,27.8,23.8,76.2,"",""
"2023-09-03",3,"Stadt Zürich","A. Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich",5,"Kreis 6",19442.0,1449,5239,35.0,21.7,78.3,"",""
"2023-09-03",3,"Stadt Zürich","A. Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich",6,"Kreis 7+8",31489.0,1798,8665,34.0,17.2,82.8,"",""
"2023-09-03",3,"Stadt Zürich","A. Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich",7,"Kreis 9",31420.0,1731,6506,26.9,21.0,79.0,"",""
"2023-09-03",3,"Stadt Zürich","A. Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich",8,"Kreis 10",24283.0,1597,6247,33.0,20.4,79.6,"",""
"2023-09-03",3,"Stadt Zürich","A. Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich",9,"Kreis 11",37116.0,1827,7245,25.0,20.1,79.9,"",""
"2023-09-03",3,"Stadt Zürich","A. Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich",10,"Kreis 12",15731.0,690,2424,20.0,22.2,77.8,"",""
"2023-09-03",3,"Stadt Zürich","B. Direkter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich","","",234781.0,45090,20907,28.8,68.3,31.7,"",""
"2023-09-03",3,"Stadt Zürich","B. Direkter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich",2,"Kreis 1+2",23100.0,4384,2382,30.0,64.8,35.2,"",""
"2023-09-03",3,"Stadt Zürich","B. Direkter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich",3,"Kreis 3",27496.0,5593,1849,27.7,75.2,24.8,"",""
"2023-09-03",3,"Stadt Zürich","B. Direkter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich",4,"Kreis 4+5",24704.0,5156,1414,27.0,78.5,21.5,"",""
"2023-09-03",3,"Stadt Zürich","A. Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich",4,"Kreis 4+5",24704.0,1700,4883,27.1,25.8,74.2,"",""
"2023-09-03",3,"Stadt Zürich","B. Direkter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich",6,"Kreis 7+8",31489.0,6306,4082,33.8,60.7,39.3,"",""
"2023-09-03",3,"Stadt Zürich","A. Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich","","",234781.0,13939,52340,28.9,21.0,79.0,"",""
"2023-09-03",3,"Stadt Zürich","B. Direkter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich",7,"Kreis 9",31420.0,5584,2640,26.8,67.9,32.1,"",""
"2023-09-03",3,"Stadt Zürich","C. Stichfrage: Welche der beiden Teilvorlagen soll in Kraft treten, falls sowohl die Volksinitiative «Stadtgrün» (A.) als auch der direkte Gegenvorschlag (B.) angenommen werden? (""Ja""= Vorlage A)",3,"Stadt Zürich",8,"Kreis 10",24283.0,1146,5924,32.5,16.2,83.8,"",""
"2023-09-03",3,"Stadt Zürich","C. Stichfrage: Welche der beiden Teilvorlagen soll in Kraft treten, falls sowohl die Volksinitiative «Stadtgrün» (A.) als auch der direkte Gegenvorschlag (B.) angenommen werden? (""Ja""= Vorlage A)",3,"Stadt Zürich",6,"Kreis 7+8",31489.0,1512,7820,33.4,16.2,83.8,"",""
"2023-09-03",3,"Stadt Zürich","C. Stichfrage: Welche der beiden Teilvorlagen soll in Kraft treten, falls sowohl die Volksinitiative «Stadtgrün» (A.) als auch der direkte Gegenvorschlag (B.) angenommen werden? (""Ja""= Vorlage A)",3,"Stadt Zürich",5,"Kreis 6",19442.0,978,5220,34.7,15.8,84.2,"",""
"2023-09-03",3,"Stadt Zürich","C. Stichfrage: Welche der beiden Teilvorlagen soll in Kraft treten, falls sowohl die Volksinitiative «Stadtgrün» (A.) als auch der direkte Gegenvorschlag (B.) angenommen werden? (""Ja""= Vorlage A)",3,"Stadt Zürich",4,"Kreis 4+5",24704.0,1080,5151,26.8,17.3,82.7,"",""
"2023-09-03",3,"Stadt Zürich","C. Stichfrage: Welche der beiden Teilvorlagen soll in Kraft treten, falls sowohl die Volksinitiative «Stadtgrün» (A.) als auch der direkte Gegenvorschlag (B.) angenommen werden? (""Ja""= Vorlage A)",3,"Stadt Zürich",7,"Kreis 9",31420.0,1236,6120,26.3,16.8,83.2,"",""
"2023-09-03",3,"Stadt Zürich","C. Stichfrage: Welche der beiden Teilvorlagen soll in Kraft treten, falls sowohl die Volksinitiative «Stadtgrün» (A.) als auch der direkte Gegenvorschlag (B.) angenommen werden? (""Ja""= Vorlage A)",3,"Stadt Zürich",2,"Kreis 1+2",23100.0,1074,5052,29.7,17.5,82.5,"",""
"2023-09-03",3,"Stadt Zürich","C. Stichfrage: Welche der beiden Teilvorlagen soll in Kraft treten, falls sowohl die Volksinitiative «Stadtgrün» (A.) als auch der direkte Gegenvorschlag (B.) angenommen werden? (""Ja""= Vorlage A)",3,"Stadt Zürich","","",234781.0,10186,49871,28.4,17.0,83.0,"",""
"2023-09-03",3,"Stadt Zürich","B. Direkter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich",10,"Kreis 12",15731.0,2011,1072,20.2,65.2,34.8,"",""
"2023-09-03",3,"Stadt Zürich","B. Direkter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich",9,"Kreis 11",37116.0,5892,3115,24.9,65.4,34.6,"",""
"2023-09-03",3,"Stadt Zürich","B. Direkter Gegenvorschlag zur Volksinitiative «Stadtgrün» (Änderung der Gemeindeordnung)",3,"Stadt Zürich",8,"Kreis 10",24283.0,5403,2436,33.0,68.9,31.1,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Änderung der Gemeindeordnung",3,"Stadt Zürich",5,"Kreis 6",19497.0,7223,3319,55.6,68.5,31.5,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Objektkredit von 100 Millionen Franken und Rahmenkredit von 200 Millionen Franken",3,"Stadt Zürich",5,"Kreis 6",19497.0,7237,3374,55.7,68.2,31.8,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Änderung der Gemeindeordnung",3,"Stadt Zürich",4,"Kreis 4+5",24719.0,8685,2390,45.8,78.4,21.6,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Änderung der Gemeindeordnung",3,"Stadt Zürich",3,"Kreis 3",27608.0,9370,3151,46.5,74.8,25.2,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Änderung der Gemeindeordnung",3,"Stadt Zürich",2,"Kreis 1+2",22997.0,6616,3922,47.1,62.8,37.2,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Änderung der Gemeindeordnung",3,"Stadt Zürich","","",234875.0,70428,35458,46.4,66.5,33.5,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Objektkredit von 100 Millionen Franken und Rahmenkredit von 200 Millionen Franken",3,"Stadt Zürich",10,"Kreis 12",15705.0,3352,1814,33.8,64.9,35.1,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Objektkredit von 100 Millionen Franken und Rahmenkredit von 200 Millionen Franken",3,"Stadt Zürich",9,"Kreis 11",37119.0,8712,5579,39.5,61.0,39.0,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Objektkredit von 100 Millionen Franken und Rahmenkredit von 200 Millionen Franken",3,"Stadt Zürich",8,"Kreis 10",24302.0,8524,4119,53.2,67.4,32.6,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Objektkredit von 100 Millionen Franken und Rahmenkredit von 200 Millionen Franken",3,"Stadt Zürich",7,"Kreis 9",31471.0,8555,4449,42.27,65.8,34.2,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Objektkredit von 100 Millionen Franken und Rahmenkredit von 200 Millionen Franken",3,"Stadt Zürich",6,"Kreis 7+8",31457.0,9416,7212,54.2,56.6,43.4,"",""
"2023-06-18",3,"Stadt Zürich","Gegenvorschlag zur Volksinitiative «Ein Lohn zum Leben»",3,"Stadt Zürich",9,"Kreis 11",37119.0,9716,4821,39.8,66.8,33.2,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Objektkredit von 100 Millionen Franken und Rahmenkredit von 200 Millionen Franken",3,"Stadt Zürich",4,"Kreis 4+5",24719.0,8673,2450,45.9,78.0,22.0,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Objektkredit von 100 Millionen Franken und Rahmenkredit von 200 Millionen Franken",3,"Stadt Zürich",3,"Kreis 3",27608.0,9366,3234,46.7,74.3,25.7,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Objektkredit von 100 Millionen Franken und Rahmenkredit von 200 Millionen Franken",3,"Stadt Zürich",2,"Kreis 1+2",22997.0,6649,3976,47.3,62.6,37.4,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Objektkredit von 100 Millionen Franken und Rahmenkredit von 200 Millionen Franken",3,"Stadt Zürich","","",234875.0,70484,36207,46.5,66.1,33.9,"",""
"2023-06-18",3,"Stadt Zürich","Gegenvorschlag zur Volksinitiative «Ein Lohn zum Leben»",3,"Stadt Zürich",10,"Kreis 12",15705.0,3616,1587,33.7,69.5,30.5,"",""
"2023-06-18",3,"Stadt Zürich","Gegenvorschlag zur Volksinitiative «Ein Lohn zum Leben»",3,"Stadt Zürich",8,"Kreis 10",24302.0,9003,3800,43.5,70.3,29.7,"",""
"2023-06-18",3,"Stadt Zürich","Gegenvorschlag zur Volksinitiative «Ein Lohn zum Leben»",3,"Stadt Zürich",7,"Kreis 9",31471.0,9255,3960,42.6,70.0,30.0,"",""
"2023-06-18",3,"Stadt Zürich","Gegenvorschlag zur Volksinitiative «Ein Lohn zum Leben»",3,"Stadt Zürich",6,"Kreis 7+8",31457.0,10260,6631,54.6,60.7,39.3,"",""
"2023-06-18",3,"Stadt Zürich","Gegenvorschlag zur Volksinitiative «Ein Lohn zum Leben»",3,"Stadt Zürich",5,"Kreis 6",19497.0,7572,3189,56.0,70.4,29.6,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Änderung der Gemeindeordnung",3,"Stadt Zürich",7,"Kreis 9",31471.0,8568,4365,42.2,66.2,33.8,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Änderung der Gemeindeordnung",3,"Stadt Zürich",6,"Kreis 7+8",31457.0,9383,7089,54.0,57.0,43.0,"",""
"2023-06-18",3,"Stadt Zürich","Schulanlage Saatlen",3,"Stadt Zürich","","",234875.0,83924,20953,46.4,80.0,20.0,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Änderung der Gemeindeordnung",3,"Stadt Zürich",8,"Kreis 10",24302.0,8523,4025,53.1,67.9,32.1,"",""
"2023-06-18",3,"Stadt Zürich","Wohnraumfonds, Änderung der Gemeindeordnung",3,"Stadt Zürich",9,"Kreis 11",37119.0,8785,5439,39.5,61.8,38.2,"",""
"2023-06-18",3,"Stadt Zürich","Schulanlage Saatlen",3,"Stadt Zürich",10,"Kreis 12",15705.0,3930,1178,33.6,76.9,23.1,"",""
"2023-06-18",3,"Stadt Zürich","Schulanlage Saatlen",3,"Stadt Zürich",9,"Kreis 11",37119.0,11146,3013,39.6,78.7,21.3,"",""
"2023-06-18",3,"Stadt Zürich","Schulanlage Saatlen",3,"Stadt Zürich",8,"Kreis 10",24302.0,9915,2486,53.0,80.0,20.0,"",""
"2023-06-18",3,"Stadt Zürich","Schulanlage Saatlen",3,"Stadt Zürich",7,"Kreis 9",31471.0,10121,2671,42.1,79.1,20.9,"",""
"2023-06-18",3,"Stadt Zürich","Schulanlage Saatlen",3,"Stadt Zürich",6,"Kreis 7+8",31457.0,12345,4000,54.1,75.5,24.5,"",""
"2023-06-18",3,"Stadt Zürich","Schulanlage Saatlen",3,"Stadt Zürich",5,"Kreis 6",19497.0,8513,1899,55.7,81.8,18.2,"",""
"2023-06-18",3,"Stadt Zürich","Schulanlage Saatlen",3,"Stadt Zürich",4,"Kreis 4+5",24719.0,9548,1447,45.6,86.8,13.2,"",""
"2023-06-18",3,"Stadt Zürich","Schulanlage Saatlen",3,"Stadt Zürich",3,"Kreis 3",27608.0,10310,2007,46.4,83.7,16.3,"",""
"2023-06-18",3,"Stadt Zürich","Schulanlage Saatlen",3,"Stadt Zürich",2,"Kreis 1+2",22997.0,8096,2252,47.0,78.2,21.8,"",""
"2023-06-18",3,"Stadt Zürich","Gegenvorschlag zur Volksinitiative «Ein Lohn zum Leben»",3,"Stadt Zürich",3,"Kreis 3",27608.0,9791,3009,47.0,76.5,23.5,"",""
