Gemeinde,Kanton,Bezirk,Afrika,Asien,EFTA-Staaten,EU-Staaten,Lateinamerika und Karibik,Nordamerika,Ohne Angabe,Ozeanien,Staatenlos,Ã¯Â¿Â½briges Europa (Europa ohne EU und EFTA)
Staufen,Aargau,Bezirk Lenzburg,0.0041279669762641896,0.012899896800825593,0.0,0.13003095975232198,0.0010319917440660474,0.0007739938080495357,0.0,0.0,0.0,0.03586171310629515
Abtwil,Aargau,Bezirk Muri,0.0,0.01037344398340249,0.0,0.09647302904564316,0.004149377593360996,0.0,0.0,0.0,0.0,0.015560165975103735
Aristau,Aargau,Bezirk Muri,0.0,0.013449899125756557,0.0,0.121049092131809,0.0026899798251513113,0.0013449899125756557,0.0,0.0,0.0,0.03295225285810356
Auw,Aargau,Bezirk Muri,0.002798507462686567,0.007462686567164179,0.0,0.1515858208955224,0.002798507462686567,0.0013992537313432835,0.0004664179104477612,0.0004664179104477612,0.0,0.024253731343283583
Beinwil (Freiamt),Aargau,Bezirk Muri,0.0017006802721088435,0.011054421768707483,0.0,0.07227891156462585,0.0017006802721088435,0.0,0.0,0.0,0.0,0.003401360544217687
BesenbÃ¯Â¿Â½ren,Aargau,Bezirk Muri,0.0,0.006339144215530904,0.0,0.06973058637083994,0.0,0.0,0.0,0.0,0.0,0.003169572107765452
Bettwil,Aargau,Bezirk Muri,0.0,0.0,0.0,0.09276729559748427,0.0,0.0015723270440251573,0.0,0.0,0.0,0.007861635220125786
Boswil,Aargau,Bezirk Muri,0.003132613992342499,0.012182387747998607,0.0003480682213713888,0.12565262791507134,0.003132613992342499,0.0006961364427427776,0.0,0.0,0.0,0.04316045945005221
BÃ¯Â¿Â½nzen,Aargau,Bezirk Muri,0.008984725965858042,0.01078167115902965,0.0,0.14016172506738545,0.0017969451931716084,0.0,0.0,0.0,0.0,0.009883198562443846
Buttwil,Aargau,Bezirk Muri,0.0,0.010483870967741936,0.0,0.09758064516129032,0.0016129032258064516,0.0,0.0,0.0,0.0,0.013709677419354839
Dietwil,Aargau,Bezirk Muri,0.006751687921980495,0.003000750187546887,0.0015003750937734434,0.1342835708927232,0.002250562640660165,0.0007501875468867217,0.0,0.0,0.0,0.016504126031507877
Geltwil,Aargau,Bezirk Muri,0.0,0.013574660633484163,0.0,0.08597285067873303,0.0,0.0,0.0,0.0,0.0,0.004524886877828055
Kallern,Aargau,Bezirk Muri,0.0,0.015503875968992248,0.0,0.06718346253229975,0.0103359173126615,0.002583979328165375,0.0,0.0,0.0,0.0103359173126615
Merenschwand,Aargau,Bezirk Muri,0.00109080992637033,0.006817562039814562,0.0002727024815925825,0.12598854649577312,0.0013635124079629125,0.00218161985274066,0.0,0.0002727024815925825,0.0,0.06517589310062721
MÃ¯Â¿Â½hlau,Aargau,Bezirk Muri,0.0024813895781637717,0.0033085194375516956,0.0,0.13234077750206782,0.0008271298593879239,0.0,0.0,0.0008271298593879239,0.0,0.052109181141439205
Muri (AG),Aargau,Bezirk Muri,0.002949489984023596,0.013641391176109132,0.0004915816640039326,0.11724222686493793,0.003686862480029495,0.0004915816640039326,0.0,0.0,0.0,0.07840727540862726
OberrÃ¯Â¿Â½ti,Aargau,Bezirk Muri,0.0006485084306095979,0.009727626459143969,0.0,0.08949416342412451,0.0019455252918287938,0.0006485084306095979,0.0,0.0006485084306095979,0.0,0.019455252918287938
Rottenschwil,Aargau,Bezirk Muri,0.006593406593406593,0.014285714285714285,0.0,0.0967032967032967,0.0,0.001098901098901099,0.0,0.0,0.0,0.02967032967032967
Sins,Aargau,Bezirk Muri,0.0007012622720897616,0.01916783543712015,0.0,0.10822814399251987,0.0023375409069658717,0.0007012622720897616,0.0,0.0,0.0,0.06077606358111267
Waltenschwil,Aargau,Bezirk Muri,0.0,0.00708502024291498,0.0,0.1194331983805668,0.0020242914979757085,0.0,0.0,0.0,0.0,0.026653171390013497
Hellikon,Aargau,Bezirk Rheinfelden,0.0,0.0012738853503184713,0.0,0.03821656050955414,0.003821656050955414,0.0012738853503184713,0.0,0.0,0.0,0.005095541401273885
Kaiseraugst,Aargau,Bezirk Rheinfelden,0.004879812036869691,0.012651364540032533,0.0,0.19356587746249773,0.004156876920296404,0.0018073377914332189,0.0001807337791433219,0.0,0.0,0.07301644677390204
Magden,Aargau,Bezirk Rheinfelden,0.0033462033462033462,0.0069498069498069494,0.0010296010296010295,0.11994851994851995,0.0015444015444015444,0.0007722007722007722,0.0002574002574002574,0.0010296010296010295,0.0,0.01879021879021879
MÃ¯Â¿Â½hlin,Aargau,Bezirk Rheinfelden,0.00660812890377478,0.012763646238797863,0.0003620892550013578,0.17081560604689056,0.0030777586675115416,0.0007241785100027156,0.0001810446275006789,0.0001810446275006789,0.0001810446275006789,0.054313388250203674
Mumpf,Aargau,Bezirk Rheinfelden,0.0025756600128783,0.0128783000643915,0.0,0.25434642627173215,0.00128783000643915,0.000643915003219575,0.0,0.0,0.0,0.06825499034127495
Obermumpf,Aargau,Bezirk Rheinfelden,0.0019102196752626551,0.0028653295128939827,0.0,0.1346704871060172,0.0019102196752626551,0.0009551098376313276,0.0,0.0,0.0,0.013371537726838587
Olsberg,Aargau,Bezirk Rheinfelden,0.0,0.002770083102493075,0.0,0.12188365650969529,0.0,0.0,0.0,0.0,0.0,0.002770083102493075
Rheinfelden,Aargau,Bezirk Rheinfelden,0.006591127897504258,0.018440346589646744,0.00037028808412945273,0.22439457898244836,0.004887802710508776,0.001481152336517811,0.0001481152336517811,0.0002962304673035622,0.0,0.06754054654521217
Schupfart,Aargau,Bezirk Rheinfelden,0.006234413965087282,0.008728179551122194,0.0,0.1084788029925187,0.0,0.0,0.0,0.0,0.0,0.017456359102244388
Stein (AG),Aargau,Bezirk Rheinfelden,0.01256281407035176,0.018844221105527637,0.000314070351758794,0.2556532663316583,0.002826633165829146,0.00314070351758794,0.0,0.000314070351758794,0.0,0.11212311557788945
Wallbach,Aargau,Bezirk Rheinfelden,0.0005040322580645161,0.005544354838709678,0.0,0.13709677419354838,0.0015120967741935483,0.0005040322580645161,0.0,0.0,0.0,0.009072580645161291
Wegenstetten,Aargau,Bezirk Rheinfelden,0.0009615384615384616,0.0038461538461538464,0.0,0.05480769230769231,0.004807692307692308,0.0,0.0,0.0,0.0,0.0375
Zeiningen,Aargau,Bezirk Rheinfelden,0.0,0.005879882402351953,0.0008399832003359933,0.13313733725325494,0.0008399832003359933,0.00041999160016799666,0.0,0.0,0.0,0.02645947081058379
Zuzgen,Aargau,Bezirk Rheinfelden,0.003472222222222222,0.01273148148148148,0.0,0.08796296296296297,0.0,0.0011574074074074073,0.0023148148148148147,0.0,0.0,0.019675925925925927
Aarburg,Aargau,Bezirk Zofingen,0.024594078319006684,0.022564469914040115,0.0,0.2356733524355301,0.004536771728748806,0.0005969436485195798,0.00011938872970391595,0.0,0.00035816618911174784,0.15293696275071633
Bottenwil,Aargau,Bezirk Zofingen,0.0012437810945273632,0.011194029850746268,0.0,0.08706467661691543,0.0012437810945273632,0.0012437810945273632,0.0,0.0,0.0,0.0024875621890547263
Brittnau,Aargau,Bezirk Zofingen,0.006333924499619965,0.00886749429946795,0.0002533569799847986,0.07778059285533316,0.001266784899923993,0.0010134279199391944,0.0,0.0005067139599695972,0.0,0.011654421079300734
Kirchleerau,Aargau,Bezirk Zofingen,0.0,0.008045977011494253,0.0,0.08505747126436781,0.0022988505747126436,0.0,0.0,0.0,0.0,0.011494252873563218
KÃ¯Â¿Â½lliken,Aargau,Bezirk Zofingen,0.005893909626719057,0.0168085570836062,0.0004365858982754857,0.11438550534817725,0.0024012224405151714,0.0,0.0,0.0,0.0,0.06657934948701157
Moosleerau,Aargau,Bezirk Zofingen,0.0,0.011123470522803115,0.0,0.09232480533926585,0.0,0.0,0.0,0.0,0.0,0.0389321468298109
Murgenthal,Aargau,Bezirk Zofingen,0.0009956853634251576,0.015599070693660804,0.0,0.11848655824759376,0.001659475605708596,0.0,0.0,0.0,0.0,0.062396282774643215
Oftringen,Aargau,Bezirk Zofingen,0.0063825260619814195,0.013970640380114885,0.00014183391248847598,0.18842635274094036,0.004325934330898518,7.091695624423799e-05,0.0,0.00014183391248847598,0.0,0.15537905113112546
Reitnau,Aargau,Bezirk Zofingen,0.006430868167202572,0.002572347266881029,0.0,0.08295819935691319,0.0012861736334405145,0.0,0.0,0.0,0.0,0.022508038585209004
Rothrist,Aargau,Bezirk Zofingen,0.009073021425448186,0.012024486226497596,0.00010931351114997814,0.12439877568867512,0.003935286401399213,0.0005465675557498906,0.00010931351114997814,0.00043725404459991256,0.0,0.07684739833843462
Safenwil,Aargau,Bezirk Zofingen,0.0191131498470948,0.01962283384301733,0.0,0.12716615698267075,0.0020387359836901123,0.0007645259938837921,0.0005096839959225281,0.0,0.0,0.07492354740061162
Staffelbach,Aargau,Bezirk Zofingen,0.0007686395080707148,0.006917755572636433,0.0007686395080707148,0.11529592621060722,0.0023059185242121443,0.0,0.0,0.0,0.0,0.013066871637202153
Strengelbach,Aargau,Bezirk Zofingen,0.014373716632443531,0.013141683778234086,0.0004106776180698152,0.1782340862422998,0.004517453798767967,0.0004106776180698152,0.0,0.0002053388090349076,0.0,0.061601642710472276
Uerkheim,Aargau,Bezirk Zofingen,0.003714710252600297,0.007429420505200594,0.0,0.075037147102526,0.0,0.0,0.0,0.0,0.0,0.009658246656760773
Vordemwald,Aargau,Bezirk Zofingen,0.0005058168942842691,0.010622154779969651,0.0,0.05513404147698533,0.0025290844714213456,0.0,0.0,0.0,0.0,0.006069802731411229
Wiliberg,Aargau,Bezirk Zofingen,0.0,0.0,0.0,0.03067484662576687,0.0,0.0,0.0,0.0,0.0,0.0
Zofingen,Aargau,Bezirk Zofingen,0.008683922097630891,0.014922856420200657,0.0,0.12326110783239187,0.00438411601045443,0.001433268695725487,0.00025292976983390945,0.0,0.00042154961638984906,0.04519011887699182
BÃ¯Â¿Â½ttstein,Aargau,Bezirk Zurzach,0.010717019647869355,0.014799693799438633,0.0,0.21383005868844093,0.0025516713447307987,0.0007655014034192396,0.00025516713447307985,0.0,0.0,0.17121714723143658
DÃ¯Â¿Â½ttingen,Aargau,Bezirk Zurzach,0.008214544575984537,0.016670693404203914,0.00024160425223483932,0.2580333413868084,0.005073689296931626,0.00024160425223483932,0.00024160425223483932,0.0,0.0012080212611741967,0.1406136748006765
Endingen,Aargau,Bezirk Zurzach,0.01091617933723197,0.005847953216374269,0.0,0.11929824561403508,0.0023391812865497076,0.0007797270955165692,0.0,0.0003898635477582846,0.0,0.04366471734892788
Fisibach,Aargau,Bezirk Zurzach,0.0,0.01764705882352941,0.00392156862745098,0.26862745098039215,0.011764705882352941,0.0,0.0,0.0,0.0,0.00784313725490196
Full-Reuenthal,Aargau,Bezirk Zurzach,0.0022727272727272726,0.005681818181818182,0.0,0.14772727272727273,0.004545454545454545,0.003409090909090909,0.0,0.0,0.0,0.014772727272727272
Klingnau,Aargau,Bezirk Zurzach,0.005938914027149321,0.01414027149321267,0.0,0.19032805429864252,0.0025452488687782806,0.0002828054298642534,0.0,0.0002828054298642534,0.0,0.07748868778280543
Koblenz,Aargau,Bezirk Zurzach,0.006512729425695678,0.010657193605683837,0.0005920663114268798,0.2687981053878034,0.0053285968028419185,0.0017761989342806395,0.0,0.0011841326228537595,0.0,0.1290704558910598
Leibstadt,Aargau,Bezirk Zurzach,0.0072254335260115606,0.01083815028901734,0.0,0.20086705202312138,0.001445086705202312,0.0,0.0,0.000722543352601156,0.0,0.13078034682080925
Lengnau (AG),Aargau,Bezirk Zurzach,0.004316546762589928,0.007913669064748202,0.00035971223021582735,0.0920863309352518,0.003237410071942446,0.001079136690647482,0.00035971223021582735,0.00035971223021582735,0.0,0.04280575539568345
Leuggern,Aargau,Bezirk Zurzach,0.002335357309668379,0.010275572162540868,0.0,0.14806165343297525,0.00046707146193367583,0.00046707146193367583,0.00046707146193367583,0.0,0.0,0.04203643157403083
Mellikon,Aargau,Bezirk Zurzach,0.0,0.017467248908296942,0.0,0.11353711790393013,0.004366812227074236,0.0,0.0,0.004366812227074236,0.0,0.0
Schneisingen,Aargau,Bezirk Zurzach,0.0006729475100942127,0.004037685060565276,0.0,0.10565275908479138,0.0026917900403768506,0.0,0.0,0.0006729475100942127,0.0,0.014131897711978465
Siglistorf,Aargau,Bezirk Zurzach,0.009433962264150943,0.0110062893081761,0.0,0.15251572327044025,0.0015723270440251573,0.0015723270440251573,0.0,0.0,0.0,0.029874213836477988
Tegerfelden,Aargau,Bezirk Zurzach,0.012552301255230125,0.005857740585774059,0.0,0.12552301255230125,0.0008368200836820083,0.0008368200836820083,0.0,0.0,0.0,0.023430962343096235
Zurzach,Aargau,Bezirk Zurzach,0.007769291545957335,0.02014748485646563,0.0001316829075585989,0.23531735580721622,0.002501975243613379,0.0007900974453515934,0.0001316829075585989,0.0,0.0,0.0833552804845931
Herisau,Appenzell Ausserrhoden,Bezirk Hinterland,0.014971769333248747,0.021823256994226988,0.00025375880225845333,0.12713315993148513,0.0036795026327475734,0.00012687940112922667,0.00019031910169384,0.0,0.0,0.05665165260419971
Hundwil,Appenzell Ausserrhoden,Bezirk Hinterland,0.004136504653567736,0.002068252326783868,0.0,0.031023784901758014,0.001034126163391934,0.001034126163391934,0.0,0.0,0.0,0.01344364012409514
SchÃ¯Â¿Â½nengrund,Appenzell Ausserrhoden,Bezirk Hinterland,0.0,0.003787878787878788,0.0,0.04924242424242424,0.0,0.0,0.0,0.0,0.0,0.001893939393939394
Schwellbrunn,Appenzell Ausserrhoden,Bezirk Hinterland,0.004542504866969501,0.003244646333549643,0.0,0.04412719013627515,0.0006489292667099286,0.0006489292667099286,0.0,0.0,0.0,0.00973393900064893
Stein (AR),Appenzell Ausserrhoden,Bezirk Hinterland,0.0014419610670511895,0.006488824801730353,0.0,0.04542177361211247,0.0007209805335255948,0.0007209805335255948,0.0,0.0,0.0,0.005767844268204758
UrnÃ¯Â¿Â½sch,Appenzell Ausserrhoden,Bezirk Hinterland,0.003961267605633803,0.007042253521126761,0.0,0.07306338028169014,0.0,0.0008802816901408451,0.0,0.00044014084507042255,0.0,0.02596830985915493
Waldstatt,Appenzell Ausserrhoden,Bezirk Hinterland,0.001651073197578426,0.01100715465052284,0.0,0.07374793615850303,0.001651073197578426,0.0,0.0,0.0,0.0,0.029168959823885527
BÃ¯Â¿Â½hler,Appenzell Ausserrhoden,Bezirk Mittelland,0.0032397408207343412,0.016198704103671708,0.0005399568034557236,0.1447084233261339,0.0032397408207343412,0.0005399568034557236,0.0,0.0,0.0,0.08585313174946005
Gais,Appenzell Ausserrhoden,Bezirk Mittelland,0.007501630789302022,0.007501630789302022,0.0009784735812133072,0.10241356816699282,0.001304631441617743,0.0009784735812133072,0.0,0.0,0.0,0.014677103718199608
Speicher,Appenzell Ausserrhoden,Bezirk Mittelland,0.008620689655172414,0.010662431941923775,0.00022686025408348456,0.08121597096188747,0.001134301270417423,0.001588021778584392,0.0,0.0,0.0,0.016560798548094374
Teufen (AR),Appenzell Ausserrhoden,Bezirk Mittelland,0.005501414649481296,0.009430996541967935,0.0006287331027978623,0.09116629990569003,0.0022005658597925182,0.0014146494812951901,0.0,0.0,0.0,0.01571832756994656
Trogen,Appenzell Ausserrhoden,Bezirk Mittelland,0.011986301369863013,0.01769406392694064,0.0,0.08105022831050228,0.0005707762557077625,0.0005707762557077625,0.0,0.0,0.0,0.00684931506849315
Grub (AR),Appenzell Ausserrhoden,Bezirk Vorderland,0.008884501480750246,0.01579466929911155,0.0019743336623889436,0.10266535044422508,0.0019743336623889436,0.0,0.0,0.0,0.0,0.013820335636722606
Heiden,Appenzell Ausserrhoden,Bezirk Vorderland,0.007137758743754461,0.01641684511063526,0.0,0.13966214608612895,0.0030930287889602663,0.0,0.0,0.00023792529145848205,0.0,0.04258862717106828
Lutzenberg,Appenzell Ausserrhoden,Bezirk Vorderland,0.0,0.011547344110854504,0.0007698229407236335,0.17321016166281755,0.0023094688221709007,0.0007698229407236335,0.0,0.0,0.0,0.013856812933025405
Rehetobel,Appenzell Ausserrhoden,Bezirk Vorderland,0.0011389521640091116,0.004555808656036446,0.0,0.09681093394077449,0.0005694760820045558,0.0,0.0,0.0,0.0,0.006264236902050114
Reute (AR),Appenzell Ausserrhoden,Bezirk Vorderland,0.0,0.005681818181818182,0.0014204545454545455,0.15482954545454544,0.0,0.0014204545454545455,0.0,0.0,0.0,0.007102272727272727
Wald (AR),Appenzell Ausserrhoden,Bezirk Vorderland,0.0045871559633027525,0.0011467889908256881,0.0,0.0676605504587156,0.0,0.0,0.0,0.0,0.0,0.009174311926605505
Walzenhausen,Appenzell Ausserrhoden,Bezirk Vorderland,0.0044731610337972166,0.01143141153081511,0.0004970178926441351,0.18439363817097415,0.002982107355864811,0.0004970178926441351,0.0,0.0,0.0,0.01739562624254473
Wolfhalden,Appenzell Ausserrhoden,Bezirk Vorderland,0.003206841261357563,0.009620523784072688,0.0005344735435595938,0.13254943880277925,0.0016034206306787815,0.0,0.0,0.0005344735435595938,0.0,0.018172100481026188
Appenzell,Appenzell Innerrhoden,Kanton Appenzell Innerrhoden,0.01557632398753894,0.02284527518172378,0.00017307026652821047,0.10488058151609553,0.0024229837313949464,0.0012114918656974732,0.0005192107995846313,0.00017307026652821047,0.0,0.0514018691588785
Gonten,Appenzell Innerrhoden,Kanton Appenzell Innerrhoden,0.0,0.0020761245674740486,0.001384083044982699,0.03460207612456748,0.001384083044982699,0.0,0.0,0.0,0.0,0.006228373702422145
Schlatt-Haslen,Appenzell Innerrhoden,Kanton Appenzell Innerrhoden,0.0008771929824561404,0.0017543859649122807,0.0,0.02894736842105263,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404
Oberegg,Appenzell Innerrhoden,Kanton Appenzell Innerrhoden,0.0010587612493382743,0.0005293806246691371,0.0015881418740074113,0.07199576495500265,0.0010587612493382743,0.0005293806246691371,0.0,0.0,0.0,0.0021175224986765486
Schwende-RÃ¯Â¿Â½te,Appenzell Innerrhoden,Kanton Appenzell Innerrhoden,0.0034036759700476512,0.00663716814159292,0.0006807351940095302,0.04833219877467665,0.0010211027910142954,0.0003403675970047651,0.0,0.0,0.0,0.009870660313138189
Aesch (BL),Basel-Landschaft,Bezirk Arlesheim,0.003959057551178061,0.023850907686365393,0.0004828118964851294,0.15536886828891464,0.005697180378524526,0.005697180378524526,9.656237929702588e-05,0.0008690614136732329,0.0,0.056971803785245266
Allschwil,Basel-Landschaft,Bezirk Arlesheim,0.010099573257467994,0.03181602655286866,0.0007112375533428165,0.17984826932195352,0.007064959696538644,0.003745851114272167,0.0004267425320056899,0.0009009009009009009,4.74158368895211e-05,0.039971550497866284
Arlesheim,Basel-Landschaft,Bezirk Arlesheim,0.006114872242847783,0.011246997160952173,0.0010919414719371041,0.13889495523039966,0.0048045424765232585,0.0043677658877484165,0.0,0.0008735531775496833,0.0,0.030028390478270366
Biel-Benken,Basel-Landschaft,Bezirk Arlesheim,0.004602991944764097,0.008918296892980437,0.00028768699654775604,0.09723820483314154,0.0060414269275028765,0.007192174913693901,0.00028768699654775604,0.00028768699654775604,0.0,0.021576524741081703
Binningen,Basel-Landschaft,Bezirk Arlesheim,0.014310137402646743,0.03678845057937061,0.0008231494966124232,0.16266700436902426,0.0076616222377002465,0.007851579813841575,0.0006331919204710948,0.001329703032989299,0.0003165959602355474,0.04027100614196163
Birsfelden,Basel-Landschaft,Bezirk Arlesheim,0.010065184049079754,0.03412576687116564,9.585889570552147e-05,0.1879792944785276,0.009585889570552147,0.0026840490797546013,9.585889570552147e-05,0.0,0.0,0.06259585889570553
Bottmingen,Basel-Landschaft,Bezirk Arlesheim,0.011941618752764263,0.034055727554179564,0.0005897095680377414,0.16467639687453928,0.009287925696594427,0.006486805248415156,0.0004422821760283061,0.0008845643520566122,0.0,0.03715170278637771
Ettingen,Basel-Landschaft,Bezirk Arlesheim,0.0035487485991781845,0.01774374299589092,0.0,0.11935001867762421,0.0022413149047441168,0.004295853567426224,0.0,0.00018677624206200972,0.0,0.03586103847590587
MÃ¯Â¿Â½nchenstein,Basel-Landschaft,Bezirk Arlesheim,0.022719762062128224,0.027594183740912097,8.261731658955717e-05,0.13400528750826174,0.0056179775280898875,0.0036351619299405157,8.261731658955717e-05,0.0007435558493060145,8.261731658955717e-05,0.06345009914077991
Muttenz,Basel-Landschaft,Bezirk Arlesheim,0.008821887213847013,0.020547180346175323,0.00027917364600781687,0.12333891680625349,0.004522613065326633,0.0033500837520938024,5.583472920156337e-05,0.0005583472920156337,0.00011166945840312674,0.04958123953098827
Oberwil (BL),Basel-Landschaft,Bezirk Arlesheim,0.013456911148738971,0.022190535602887442,0.0004455930843953302,0.1319846715978968,0.007396845200962481,0.007575082434720613,8.911861687906604e-05,0.0015150164869441227,0.0,0.04785669726405846
Pfeffingen,Basel-Landschaft,Bezirk Arlesheim,0.004643309413254538,0.011819333051920641,0.0,0.10468552131701139,0.006331785563528915,0.002532714225411566,0.0,0.0016884761502743773,0.0,0.018151118615449557
Reinach (BL),Basel-Landschaft,Bezirk Arlesheim,0.009801365935039883,0.02632813721912309,0.0003649444763046765,0.12804337625775508,0.006151921171993118,0.007142484750534383,5.213492518638236e-05,0.001146968354100412,5.213492518638236e-05,0.05609717950054742
SchÃ¯Â¿Â½nenbuch,Basel-Landschaft,Bezirk Arlesheim,0.0007097232079489,0.0035486160397444995,0.0,0.1022001419446416,0.0035486160397444995,0.0028388928317956,0.0,0.0007097232079489,0.0,0.0120652945351313
